Hotel_id,Hotel_name,Location,City,Category,Type,Lunch,Dinner,Child with bed,Child without bed,Flower bed,Candle light,Cake,Fruit Basket,Season1(18th March to 14th April),Season2(15th April to 30th April),Season3(01st May to 31st May),Season4 (01st Jun to 14th Jun),Season 5(15th Jun 30th Jun),Season 6(01st Jul to 31st Jul ),Season 7 (01st Aug to 15 Aug),Season 8(16th Aug to 10th Sep),Season 9(11st Sep to 30th Sep),
HOTEL5269,Aakash inn,"No. 79\1 Chengam Road, Near Ramana Ashramam, National Highway 66, Tiruvannamalai, Tamil Nadu 606603 Phone: 04175 235 300",31,2STAR,Superior\Executive\Suite,450\450\450\450\450\450\450\450\450,450\450\450\450\450\450\450\450\450,608\608\608\608\608\608\608\608\608,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2430\3038\5467,2430\3038\5467,2430\3038\5467,2430\3038\5467,2430\3038\5467,2430\3038\5467,2430\3038\5467,2430\3038\5467,2430\3038\5467,
HOTEL5270,Ashreya,"9,Ganapathy Nagar, Chengam Road, Near Girivala Paadhai, NH 66. Pondy-Bangalore Highway, Tiruvannamalai, Tamil Nadu 606603 Phone: 04175 322 444",31,2STAR,Standard Ac\Suite Ac,450\450\450\450\450\450\450\450\450,450\450\450\450\450\450\450\450\450,600\600\600\600\600\600\600\600\600,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,1600\2100,1600\2100,1600\2100,1600\2100,1600\2100,1600\2100,1600\2100,1600\2100,1600\2100,
HOTEL5271,GRT Regency,"487, Gandhi Road, Kanchipuram, Tamil Nadu 631502 Phone: 044 2722 5250",9,3STAR,Deluxe,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,925\925\925\925\925\925\925\925\925,463\463\463\463\463\463\463\463\463,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,3570,3570,3570,3570,3570,3570,3570,3570,3570,
HOTEL5273,GRT Regency,"No.145, By-Pass, Polur - Vellore Rd, Krishna Nagar, RV Nagar, Vellore, Tamil Nadu 632004 Phone: 0416 220 6466",37,3STAR,Superior,900\900\900\900\900\900\900\900\900,900\900\900\900\900\900\900\900\900,1220\1220\1220\1220\1220\1220\1220\1220\1220,610\610\610\610\610\610\610\610\610,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,4750,4750,4750,4750,4750,4750,4750,4750,4750,
HOTEL5276,Quality inn Viha,"No. 2, New Railway Road, Kumbakonam, Tanjore, Tamil Nadu 612001, Phone:0435 255 555",13,3STAR,Superior,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,900\900\900\900\900\900\900\900\900,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2500,2500,2500,2500,2500,2500,2500,2500,2500,
HOTEL5277,Sara regency,"5\1, Chennai Road, Kumbakonam, Tamil Nadu 612002, Phone:0435 244 2024",13,2STAR,Standard Ac Room\Deluxe Ac Room\Executive Ac Room ,450\450\450\450\450\450\450\450\450,450\450\450\450\450\450\450\450\450,600\600\600\600\600\600\600\600\600,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,1888\2518\3000,1888\2518\3000,1888\2518\3000,1888\2518\3000,1888\2518\3000,1888\2518\3000,1888\2518\3000,1888\2518\3000,1888\2518\3000,
HOTEL5278,Hotel Vingayaga,"132C, Kamaraj Road, Kumbakonam, Tamil Nadu 612001 Phone: 082200 19122",13,2STAR,Standard  ,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,500\500\500\500\500\500\500\500\500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,1800,1800,1800,1800,1800,1800,1800,1800,1800,
HOTEL5279,Hotel Jiwan Residency,"
20\47-A, Sangumal, Olaikuda Village Road, Near Agni Teertham, Rameswaram, Tamil Nadu 623526,Phone: 04573 222 207",23,3STAR,Deluxe\Superior\FamilyRoom\Siddha Suite\Premium Suite,350\350\350\350\350\350\350\350\350,350\350\350\350\350\350\350\350\350,850\850\850\850\850\850\850\850\850,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2692\3290\4387\5484\6580,2692\3290\4387\5484\6580,2692\3290\4387\5484\6580,2692\3290\4387\5484\6580,2692\3290\4387\5484\6580,2692\3290\4387\5484\6580,2692\3290\4387\5484\6580,2692\3290\4387\5484\6580,2692\3290\4387\5484\6580,
HOTEL5280,Hotel Daiwik,"
NH- 49, Madurai Rameswaram Highway, Near Rameswaram Bus Stand, Rameswaram, Tamil Nadu 623526,Phone: 04573 301 401",23,3STAR,Superior\Deluxe\Family Deluxe\Suite,350\350\350\350\350\350\350\350\350,350\350\350\350\350\350\350\350\350,1250\1250\1250\1250\1250\1250\1250\1250\1250,800\800\800\800\800\800\800\800\800,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,3700\3950\5500,3700\3950\5500,3700\3950\5500,3700\3950\5500,3700\3950\5500,3700\3950\5500,3700\3950\5500,3700\3950\5500,3700\3950\5500,
HOTEL5281,Hotel Ss grand,"
NEAR RAMESWARAM BUS STAND, Rameswaram, Tamil Nadu 623526,Phone: 080 123 17777",23,3STAR,Standard,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,720\720\720\720\720\720\720\720\720,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2300,2300,2300,2300,2300,2300,2300,2300,2300,
HOTEL5282,Hotel Vinagaya,"5, Railway Feeder Road, Rameswaram, Tamil Nadu 623526, Phone:096298 66611",23,2STAR,Superior\Premium,350\350\350\350\350\350\350\350\350,350\350\350\350\350\350\350\350\350,800\800\800\800\800\800\800\800\800,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,2000\2600,2000\2600,2000\2600,2000\2600,2000\2600,2000\2600,2000\2600,2000\2600,2000\2600,
HOTEL5283,MCM Towers,"No.5, Mandi St,Near Temple, Rameswaram, Tamil Nadu 623526  Phone: 04573 221 045",23,2STAR,Standard,200\200\200\200\200\200\200\200\200,200\200\200\200\200\200\200\200\200,500\500\500\500\500\500\500\500\500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,1744,1744,1744,1744,1744,1744,1744,1744,1744,
HOTEL5284,Chitra park inn,"367, Travelers Bangalow Road, Tiruchendur, Tamil Nadu 628215 Phone: 04639 243 766",29,2STAR,Deluxe\poigai Suite,350\350\350\350\350\350\350\350\350,350\350\350\350\350\350\350\350\350,475\475\475\475\475\475\475\475\475,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,1880\3980,1880\3980,1880\3980,1880\3980,1880\3980,1880\3980,1880\3980,1880\3980,1880\3980,
HOTEL5285,Hotel SeaView,"
 E Car St, Kanyakumari, Tamil Nadu 629702,Phone: 04652 247 841",10,3STAR,Standard\Deluxe\Suite\Twin Room,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,900\900\900\900\900\900\900\900\900,450\450\450\450\450\450\450\450\450,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,2500\2800\3500\5400,2500\2800\3500\5400,2500\2800\3500\5400,2500\2800\3500\5400,2500\2800\3500\5400,2500\2800\3500\5400,2500\2800\3500\5400,2500\2800\3500\5400,2500\2800\3500\5400,
HOTEL5287,Hotel Sun World,"
 6\81-B, Kovalam Road, Kanyakumari, Tamil Nadu 629702,Phone: 04652 247 899",10,2STAR,Deluxe\Sea Facing,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,500\500\500\500\500\500\500\500\500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,1450\2150,1450\2150,1450\2150,1450\2150,1450\2150,1450\2150,1450\2150,1450\2150,1450\2150,
HOTEL5288,Hotel Singaar International,"
 5\22, Main Road, Kanyakumari, Tamil Nadu 629702,Phone: 04652 247 992",10,3STAR,Standard\Deluxe\Luxury\Super Deluxe\Suite Standard\Suite Deluxe,375\375\375\375\375\375\375\375\375,375\375\375\375\375\375\375\375\375,875\875\875\875\875\875\875\875\875,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2050\2375\3375\3925\4225\5225,2050\2375\3375\3925\4225\5225,2050\2375\3375\3925\4225\5225,2050\2375\3375\3925\4225\5225,2050\2375\3375\3925\4225\5225,2050\2375\3375\3925\4225\5225,2050\2375\3375\3925\4225\5225,2050\2375\3375\3925\4225\5225,2050\2375\3375\3925\4225\5225,
HOTEL5289,Sparsa,"6\112B, Beach Road, Near Sunset Point, Kanyakumari, Tamil Nadu 629702, Phone:04652 247 041",10,4STAR,Deluxe Ac Room ,700\700\700\700\700\700\700\700\700,700\700\700\700\700\700\700\700\700,1000\1000\1000\1000\1000\1000\1000\1000\1000,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,4000,4000,4000,4000,4000,4000,4000,4000,4000,
HOTEL5291,Seashore," East car street, , Kanyakumari, Tamil Nadu 629702, Phone:099941 21088",10,3STAR,Deluxe City View Ac Room\Classic sea View Ac room ,450\450\450\450\450\450\450\450\450,450\450\450\450\450\450\450\450\450,750\750\750\750\750\750\750\750\750,250\250\250\250\250\250\250\250\250,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,1900\2400,1900\2400,1900\2400,1900\2400,1900\2400,1900\2400,1900\2400,1900\2400,1900\2400,
HOTEL5293,Gopinivas grand,"East Car Street, Near Seashore, Kanyakumari, Tamil Nadu 629702 Phone: 04652 246 161",10,3STAR,Standard Double\Superior Double\Deluxe Double,350\350\350\350\350\350\350\350\350,350\350\350\350\350\350\350\350\350,400\400\400\400\400\400\400\400\400,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,1181\1818\2636,1181\1818\2636,1181\1818\2636,1181\1818\2636,1181\1818\2636,1181\1818\2636,1181\1818\2636,1181\1818\2636,1181\1818\2636,
HOTEL5295,Melody Park,"2-5, East Car Street Kanyakumari, Tamil Nadu 629702 India, Phone:04652 246 667",10,2STAR,Standard\Deluxe Surface\Superior Deluxe Surface\Deluxe Suite\Executive Suite,300\300\300\300\300\300\300\300\300,300\300\300\300\300\300\300\300\300,500\500\500\500\500\500\500\500\500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,1600\1800\2200\3300\3600,1600\1800\2200\3300\3600,1600\1800\2200\3300\3600,1600\1800\2200\3300\3600,1600\1800\2200\3300\3600,1600\1800\2200\3300\3600,1600\1800\2200\3300\3600,1600\1800\2200\3300\3600,1600\1800\2200\3300\3600,
HOTEL5297,La flora,"Pakoda Point Rd, Yercaud, Tamil Nadu 636601 Phone: 04281 222 412",40,2STAR,Superior\Deluxe,300\300\300\300\300\300\300\300\300,300\300\300\300\300\300\300\300\300,700\700\700\700\700\700\700\700\700,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,1500\1800,1500\1800,1500\1800,1500\1800,1500\1800,1500\1800,1500\1800,1500\1800,1500\1800,
HOTEL5298,Vels Court,"
29, Ayyampulli Road, Adivaram, Palani, Tamil Nadu 624601,Phone:04545 325 551",20,3STAR,Standard\Deluxe\Executive Room\Family Room\Executive Family,300\300\300\300\300\300\300\300\300,300\300\300\300\300\300\300\300\300,650\650\650\650\650\650\650\650\650,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2485\2710\3265\4230\4690,2485\2710\3265\4230\4690,2485\2710\3265\4230\4690,2485\2710\3265\4230\4690,2485\2710\3265\4230\4690,2485\2710\3265\4230\4690,2485\2710\3265\4230\4690,2485\2710\3265\4230\4690,2485\2710\3265\4230\4690,
HOTEL5299,Subam,"7, North Giri Street, Adivaram, Palani, Tamil Nadu 624601 Phone: 04545 247 915",20,2STAR,Deluxe,200\200\200\200\200\200\200\200\200,200\200\200\200\200\200\200\200\200,630\630\630\630\630\630\630\630\630,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,2402,2402,2402,2402,2402,2402,2402,2402,2402,
HOTEL5301,Raaj Residency,"Jayanagar 3rd Block, Jaya Nagar East, Jayanagar, Bengaluru, Karnataka 560011",62,3STAR,Superior Ac Room\Executive Ac Room\Suite Ac Room,550\550\550\550\550\550\550\550\550,550\550\550\550\550\550\550\550\550,750\750\750\750\750\750\750\750\750,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2300\2600\4850,2300\2600\4850,2300\2600\4850,2300\2600\4850,2300\2600\4850,2300\2600\4850,2300\2600\4850,2300\2600\4850,2300\2600\4850,
HOTEL5305,Fortune Select Trinity,"134-136, ITPL Main Rd, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066, Phone:080 3988 4444",62,4STAR,Standard Ac Room\Fortune Club Ac Room,700\700\700\700\700\700\700\700\700,700\700\700\700\700\700\700\700\700,1000\1000\1000\1000\1000\1000\1000\1000\1000,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,5000\7500,5000\7500,5000\7500,5000\7500,5000\7500,5000\7500,5000\7500,5000\7500,5000\7500,
HOTEL5306,Fortune Select Jp Cosmos,"No. 49, Cunningham Crescent Road, Behind Sigma Mall, Bengaluru, Karnataka 560052, Phone:080 3988 4422",62,4STAR,Standard Ac Room\Fortune Club Ac Room,800\800\800\800\800\800\800\800\800,800\800\800\800\800\800\800\800\800,1200\1200\1200\1200\1200\1200\1200\1200\1200,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,5500\6500,5500\6500,5500\6500,5500\6500,5500\6500,5500\6500,5500\6500,5500\6500,5500\6500,
HOTEL5307,Fortune Park JP Celestial,"5\43, Race Course Rd, Gandhi Nagar, Bengaluru, Karnataka 560009 Phone: 080 3988 4433",62,3STAR,Standard Ac Room\Fortune Club Ac Room,750\750\750\750\750\750\750\750\750,750\750\750\750\750\750\750\750\750,1000\1000\1000\1000\1000\1000\1000\1000\1000,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,4500\5500,4500\5500,4500\5500,4500\5500,4500\5500,4500\5500,4500\5500,4500\5500,4500\5500,
HOTEL5308,My Fortune,"46, Richmond Road, Ashok Nagar, Bengaluru, Karnataka 560025 Phone: 080 2500 1700",62,4STAR,Standard Ac Room\Fortune Club Ac Room,1000\1000\1000\1000\1000\1000\1000\1000\1000,1000\1000\1000\1000\1000\1000\1000\1000\1000,1500\1500\1500\1500\1500\1500\1500\1500\1500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,7000\8000,7000\8000,7000\8000,7000\8000,7000\8000,7000\8000,7000\8000,7000\8000,7000\8000,
HOTEL5314,Hotel Magajiorchid,"No. 3, Nagappa Street, Near Swastik Circle, Seshadripuram, College Road, Opposite to Karnataka Bank, Bengaluru, Karnataka 560020",62,3STAR,Standard Double\Comfort Double,350\350\350\350\350\350\350\350\350,350\350\350\350\350\350\350\350\350,560\560\560\560\560\560\560\560\560,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2100\2650,2100\2650,2100\2650,2100\2650,2100\2650,2100\2650,2100\2650,2100\2650,2100\2650,
HOTEL5315,Fortune Kences,"Tirupati Road, Opposite Apsrtc Bus Terminal, Tirupati, Andhra Pradesh 517501, Phone:0877 225 5855",80,3STAR,Standard Ac Room\Fortune Club Room,450\450\450\450\450\450\450\450\450,450\450\450\450\450\450\450\450\450,1000\1000\1000\1000\1000\1000\1000\1000\1000,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,3300\4300,3300\4300,3300\4300,3300\4300,3300\4300,3300\4300,3300\4300,3300\4300,3300\4300,
HOTEL5317,Fortune select grand ridge,"Shilparamam, Tiruchanoor Road, Tirupati, Andhra Pradesh 517501 Phone: 0877 222 1818",80,4STAR,Standard Room\Fortune Club Room,650\650\650\650\650\650\650\650\650,650\650\650\650\650\650\650\650\650,1200\1200\1200\1200\1200\1200\1200\1200\1200,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,4000\5000,4000\5000,4000\5000,4000\5000,4000\5000,4000\5000,4000\5000,4000\5000,4000\5000,
HOTEL5319,Kandy plr hotel,"Chittoor, Andhra Pradesh 517505, Phone:0877 227 6686",80,2STAR,Standard Ac Room\Club Ac Room,300\300\300\300\300\300\300\300\300,300\300\300\300\300\300\300\300\300,600\600\600\600\600\600\600\600\600,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,1800\2250,1800\2250,1800\2250,1800\2250,1800\2250,1800\2250,1800\2250,1800\2250,1800\2250,
HOTEL5320,Marasa sarovar premiere hotel," Upadyaya Nagar,Karakambadi Road, Tirupati, Andhra Pradesh 517507, Phone:076600 06563",80,3STAR,Deluxe\Premium\Suite,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,1000\1000\1000\1000\1000\1000\1000\1000\1000,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,3300\4500\6500,3300\4500\6500,3300\4500\6500,3300\4500\6500,3300\4500\6500,3300\4500\6500,3300\4500\6500,3300\4500\6500,3300\4500\6500,
HOTEL5321,Hoysala village resort,"Survey No. 357, 1\2, Belur Road, Handinkere Village, JH Kere PO, Hassan, Karnataka 573217  Phone: 080 2234 0166",84,3STAR,Superior\Suite\Jacuzzi villa,650\650\650\650\650\650\650\650\650,650\650\650\650\650\650\650\650\650,1650\1650\1650\1650\1650\1650\1650\1650\1650,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,5700\6300\8900,5700\6300\8900,5700\6300\8900,5700\6300\8900,5700\6300\8900,5700\6300\8900,5700\6300\8900,5700\6300\8900,5700\6300\8900,
HOTEL5322,Hotel Southern STAR,"B.M. Road, Hassan, Karnataka 573201, Phone:081722 51817",84,3STAR,Premium Ac Room\Deluxe Ac Room ,650\650\650\650\650\650\650\650\650,650\650\650\650\650\650\650\650\650,400\400\400\400\400\400\400\400\400,250\250\250\250\250\250\250\250\250,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,2400\2700,2400\2700,2400\2700,2400\2700,2400\2700,2400\2700,2400\2700,2400\2700,2400\2700,
HOTEL5327,Crystal park inn,"No. 2, Nazarbad Main Road, Opp. Park, Nazarbad, Mysuru, Karnataka 570010  Phone: 0821 400 0050",72,3STAR,Classic\Elegance\Suite,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,1200\1200\1200\1200\1200\1200\1200\1200\1200,500\500\500\500\500\500\500\500\500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,3500\5000\6000,3500\5000\6000,3500\5000\6000,3500\5000\6000,3500\5000\6000,3500\5000\6000,3500\5000\6000,3500\5000\6000,3500\5000\6000,
HOTEL5328,Pai vista Hotel,"35\A, Bangalore-Nilgiri Road, Doora, Mysore, Karnataka 570001, Phone:099456 15420",72,3STAR,Comfort Ac Room\Luxury Ac Room\Club Suite Ac Room,500\500\500\500\500\500\500\500\500,500\500\500\500\500\500\500\500\500,1000\1000\1000\1000\1000\1000\1000\1000\1000,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,3000\4235\5082,3000\4235\5082,3000\4235\5082,3000\4235\5082,3000\4235\5082,3000\4235\5082,3000\4235\5082,3000\4235\5082,3000\4235\5082,
HOTEL5330,The Viceroy,"Sri Harsha Rd, Lashkar Mohalla, Mandi Mohalla, Mysuru, Karnataka 570001 Phone: 0821 242 4001",72,3STAR,Executive\Executive Suite\Viceroy Suite,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,500\500\500\500\500\500\500\500\500,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1000\1000\1000\1000\1000\1000\1000\1000\1000,800\800\800\800\800\800\800\800\800,1800\3500\4500,1800\3500\4500,1800\3500\4500,1800\3500\4500,1800\3500\4500,1800\3500\4500,1800\3500\4500,1800\3500\4500,1800\3500\4500,
HOTEL5331,Hotel Fortune Vallabha,"515-516, Rd Number 12, Banjara Hills, Hyderabad, Telangana 500034 Phone: 040 3988 4444",41,4STAR,Standard Double\Fortune Club Room ,850\850\850\850\850\850\850\850\850,850\850\850\850\850\850\850\850\850,1000\1000\1000\1000\1000\1000\1000\1000\1000,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,1500\1500\1500\1500\1500\1500\1500\1500\1500,1000\1000\1000\1000\1000\1000\1000\1000\1000,5250\5750,5250\5750,5250\5750,5250\5750,5250\5750,5250\5750,5250\5750,5250\5750,5250\5750,
HOTEL5333,Hotel pams,"30\B, Town Extension Road, Mayiladuthurai, Tamil Nadu 609001,Phone: 04364 229 551",141,2STAR,Super Deluxe\Executive\Suite,450\450\450\450\450\450\450\450\450,450\450\450\450\450\450\450\450\450,506\506\506\506\506\506\506\506\506,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,0\0\0\0\0\0\0\0\0,700\700\700\700\700\700\700\700\700,600\600\600\600\600\600\600\600\600,1823\2430\4253,1823\2430\4253,1823\2430\4253,1823\2430\4253,1823\2430\4253,1823\2430\4253,1823\2430\4253,1823\2430\4253,1823\2430\4253,
HOTEL5335,Nature Zone Resort (MAPAI),"Pulippara, Pallivasal, Nullatanni, Munnar, Kerala 685612, Phone: 097454 33330",52,3STAR,African safari Tent\Tree House,1\1\1\1\1\1\1\1\1,500\500\500\500\500\500\500\500\500,1500\1500\1500\1500\1000\1000\1000\1000\1000,1000\1000\1000\1000\700\700\700\700\700,700\700\700\700\700\700\700\700\700,1350\1350\1350\1350\1350\1350\1350\1350\1350,600\600\600\600\600\600\600\600\600,600\600\600\600\600\600\600\600\600,6000\8000,6000\8000,6000\8000,6000\8000,4500\6500,4500\6500,4500\6500,4500\6500,4500\6500,
HOTEL5336,Whispering Medows,"2nd Mile Palivasal, Kochi - Dhanushkodi Road,Idukki, Munnar, 685565, Phone: 0484 259 0151",52,3STAR,Garden Cottage\Deluxe Cottage\Superior Cottage,450\450\450\450\450\450\450\450\450,450\450\450\450\450\450\450\450\450,650\650\650\650\600\600\600\600\600,400\400\400\400\300\300\300\300\300,1250\1250\1250\1250\1250\1250\1250\1250\1250,0\0\0\0\0\0\0\0\0,750\750\750\750\750\750\750\750\750,500\500\500\500\500\500\500\500\500,2600\2900\3200,2600\2900\3200,2600\2900\3200,2600\2900\3200,2000\2300\2600,2000\2300\2600,2000\2300\2600,2000\2300\2600,2000\2300\2600,
HOTEL5337,Rose Dale - Home Stay,"Attukad water falls road, Pallivasal Munnar, Phone: +91 9961205647, 9562772089",52,2STAR,01 Bed Room\02 Bed Room\03 Bed Room,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,400\400\400\400\400\400\400\400\400,200\200\200\200\200\200\200\200\200,1250\1250\1250\1250\1250\1250\1250\1250\1250,0\0\0\0\0\0\0\0\0,750\750\750\750\750\750\750\750\750,500\500\500\500\500\500\500\500\500,1500\2500\3200,1500\2500\3200,1500\2500\3200,1500\2500\3200,1500\2500\3200,1500\2500\3200,1500\2500\3200,1500\2500\3200,1500\2500\3200,
